id,libelle,statut,etat commerc,agrement col,tx rembours,forme pharma,voies admin,statut admin,date declar annee,date amm annee,type proc,titulaires,prix
4824_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20110101,19980101,Procédure nationale, PFIZER HOLDING FRANCE,3.49
6080_train,1 tube(s) aluminium verni de 50 g,Présentation active,Déclaration de commercialisation,oui,30%,gel pour application,cutanée,Autorisation active,19900101,19890101,Procédure nationale, PFIZER HOLDING FRANCE,2.14
6683_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 capsule(s),Présentation active,Déclaration de commercialisation,oui,65%,capsule molle,orale,Autorisation active,20020101,19980101,Procédure nationale, LABORATOIRES LEO,9.84
7675_train,"6 seringue(s) préremplie(s) en verre de 0,5 ml",Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intraveineuse,sous-cutanée",Autorisation active,20090101,20070101,Procédure centralisée, HOSPIRA UK (ROYAUME-UNI),184.98
3675_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20090101,19900101,Procédure nationale, PFIZER HOLDING FRANCE,4.82
2205_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20060101,20030101,Procédure de reconnaissance mutuelle, DAIICHI SANKYO FRANCE,10.58
2451_train,1 flacon(s) polyéthylène basse densité (PEBD) de 60 ml,Présentation active,Déclaration de commercialisation,oui,30%,shampooing,cutanée,Autorisation active,20140101,20050101,Procédure de reconnaissance mutuelle, PIERRE FABRE DERMATOLOGIE,5.1
3076_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20070101,19920101,Procédure nationale, BIOGARAN,14.21
1795_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 60 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé sécable,orale,Autorisation active,20130101,20080101,Procédure nationale, TEVA SANTE,14.79
2581_train,plaquette(s) aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20130101,Procédure nationale, MYLAN SAS,18.63
6354_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 100 comprimé(s),Présentation active,Déclaration de commercialisation,oui,100%,comprimé pelliculé,orale,Autorisation active,20080101,20060101,Procédure nationale, TEVA SANTE,23.33
8418_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé sécable,orale,Autorisation active,20130101,20070101,Procédure nationale, MYLAN SAS,29.09
7905_train,plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 20 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé orodispersible,orale,Autorisation active,20150101,20080101,Procédure nationale, TEVA SANTE,3.27
4286_train,plaquette(s) thermoformée(s) PVC aluminium de 20 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable à libération prolongée,orale,Autorisation active,20130101,20120101,Procédure nationale, TEVA SANTE,2.83
4727_train,plaquette(s) thermoformée(s) PVC-aluminium de 14 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé enrobé à libération prolongée,orale,Autorisation active,19860101,19850101,Procédure nationale, SANOFI AVENTIS FRANCE,6.98
6555_train,1 flacon(s) en verre brun avec pipette doseuse de 60 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution buvable,orale,Autorisation active,19880101,19870101,Procédure nationale, SANOFI AVENTIS FRANCE,10.69
1396_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 20  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à libération prolongée,orale,Autorisation active,19940101,19890101,Procédure nationale, MUNDIPHARMA,5.18
7415_train,plaquette(s) thermoformée(s) PVC-aluminium de 28 gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,gélule à libération prolongée,orale,Autorisation active,20140101,19890101,Procédure nationale, SANOFI AVENTIS FRANCE,10.92
2302_train,"6 seringue(s) préremplie(s) en verre de 0,5 ml",Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intraveineuse,sous-cutanée",Autorisation active,20080101,20070101,Procédure centralisée, SANDOZ (AUTRICHE),184.98
5486_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 100 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20120101,Procédure décentralisée, MYLAN SAS,37.06
5239_train,plaquette(s) aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé orodispersible,orale,Autorisation active,20150101,20140101,Procédure nationale, SANOFI AVENTIS FRANCE,8.14
6714_train,plaquette(s) polyamide aluminium PVC-Aluminium de 6 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20150101,20140101,Procédure décentralisée, SANDOZ,10.13
3979_train,5 plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,19960101,19960101,Procédure centralisée, ROCHE REGISTRATION,55.74
2310_train,pilulier(s) polypropylène de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20140101,20140101,Procédure nationale, BIOGARAN,6.36
3955_train,plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,19920101,19900101,Procédure de reconnaissance mutuelle, CHIESI,8.95
392_train,plaquette(s) thermoformée(s) PVC-aluminium PVDC de 45 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé sécable,orale,Autorisation active,20000101,19990101,Procédure nationale, BOUCHARA-RECORDATI,5.91
442_train,plaquette(s) thermoformée(s) PVC aluminium de 90 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20070101,20060101,Procédure nationale, MYLAN SAS,25.74
4070_train,1 tube(s) aluminium verni de 2 g,Présentation active,Déclaration de commercialisation,oui,65%,crème,cutanée,Autorisation active,20080101,20060101,Procédure nationale, GALDERMA INTERNATIONAL,204.03
5264_train,60 plaquette(s) thermoformée(s) aluminium PVC de 1 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20140101,20110101,Procédure centralisée, ACTAVIS GROUP PTC (ISLANDE),34.35
7416_train,plaquette(s) formée(s) à froid polyamide aluminium PVC papier polytéréphtalate (PET) de 6 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé orodispersible,orale,Autorisation active,20120101,20100101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,10.13
5773_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20090101,20090101,Procédure nationale, CRISTERS,13.45
5942_train,plaquette(s) thermoformée(s) PVC-aluminium de 20 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20040101,19960101,Procédure nationale, MYLAN SAS,11.0
6031_train,flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé gastro-résistant(e),orale,Autorisation active,20140101,20080101,Procédure nationale, CRISTERS,7.21
3542_train,plaquette(s) thermoformée(s) aluminium PVC polyéthylène PVDC de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20120101,Procédure centralisée, GEDEON RICHTER,141.2
3772_train,plaquette(s) thermoformée(s) aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20120101,Procédure décentralisée, ARROW GENERIQUES,8.13
1742_train,"4 seringue(s) préremplie(s) en verre de 0,5 ml dans stylo pré-rempli",Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,intramusculaire,Autorisation active,20120101,20110101,Procédure centralisée, BIOGEN IDEC LIMITED (ROYAUME-UNI),779.3
8111_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,19970101,19960101,Procédure de reconnaissance mutuelle, SANOFI AVENTIS FRANCE,3.2
6008_train,plaquette(s) thermoformée(s) polyamide aluminium PVC de 4 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20100101,20080101,Procédure nationale, TEVA SANTE,13.18
7281_train,plaquette(s) thermoformée(s) aluminium PVC de 12 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20140101,20100101,Procédure nationale, ACTAVIS GROUP PTC (ISLANDE),43.04
78_train,"3 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml",Présentation active,Déclaration d'arrêt de commercialisation,non,65%,collyre en solution,ophtalmique,Autorisation active,20140101,20120101,Procédure décentralisée, ZYDUS FRANCE,17.05
1824_train,3 tube(s) polypropylène de 20 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à sucer ou à croquer,orale,Autorisation active,20010101,19990101,Procédure nationale, SANDOZ,5.9
2673_train,"1 flacon(s) en verre avec seringue pour administration orale polystyrène polyéthylène de 10,25 g",Présentation active,Déclaration de commercialisation,non,65%,poudre pour suspension buvable,orale,Autorisation active,20140101,20000101,Procédure nationale, GLAXOSMITHKLINE,4.68
6084_train,plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20130101,20120101,Procédure décentralisée, RANBAXY PHARMACIE GENERIQUES,6.36
7624_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation active,20140101,20100101,Procédure décentralisée, ACTAVIS GROUP PTC (ISLANDE),5.27
1777_train,1 flacon(s) polyéthylène haute densité (PEHD) de 28 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,19970101,19960101,Procédure de reconnaissance mutuelle, ASTRAZENECA,10.88
2469_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20130101,20090101,Procédure nationale, BIOGARAN,8.6
8258_train,plaquette(s) thermoformée(s) PVC-aluminium de 20  gélule(s),Présentation active,Déclaration de commercialisation,non,30%,gélule,orale,Autorisation active,20020101,19980101,Procédure nationale, ARROW GENERIQUES,1.91
5797_train,pilulier(s) polypropylène de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20130101,20090101,Autorisation d'importation parallèle, PHARMA LAB,17.64
2360_train,plaquette(s) aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20130101,Procédure nationale, BIOGARAN,6.36
1413_train,plaquette(s) thermoformée(s) aluminium de 12 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20080101,20070101,Procédure centralisée, MERCK SHARP & DOHME (GRANDE BRETAGNE),44.14
2317_train,plaquette(s) thermoformée(s) PVC-Aluminium de 60 comprimé(s),Présentation active,Arrêt de commercialisation (le médicament n'a plus d'autorisation),non,65%,comprimé à libération modifiée,orale,Autorisation abrogée,20150101,20090101,Autorisation d'importation parallèle, MEDIWIN,11.43
2358_train,4 plaquette(s) PVC polyéthylène PVDC aluminium de 6 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20140101,20010101,Procédure de reconnaissance mutuelle, NOVARTIS PHARMA,37.06
6964_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20000101,19820101,Procédure nationale, PFIZER HOLDING FRANCE,11.42
3787_train,plaquette(s) PVC PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20140101,20140101,Procédure nationale, ARROW GENERIQUES,9.1
6520_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,gélule,orale,Autorisation abrogée,20140101,20060101,Procédure nationale, RATIOPHARM (ALLEMAGNE),4.82
4912_train,1 sachet(s) papier aluminium polyéthylène de 8 g,Présentation active,Déclaration de commercialisation,oui,65%,granulés pour solution buvable,orale,Autorisation active,20120101,20110101,Autorisation d'importation parallèle, BB FARMA (ITALIE),6.05
6885_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20030101,20010101,Procédure nationale, TEVA SANTE,4.37
5254_train,30 plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20110101,20100101,Procédure centralisée, BOEHRINGER INGELHEIM INTERNATIONAL,21.53
4397_train,1 flacon(s) poudreur(se)(s) polyéthylène de 30 g,Présentation active,Déclaration de commercialisation,oui,30%,poudre pour application,cutanée,Autorisation active,19760101,19960101,Procédure nationale, JANSSEN CILAG,2.05
8536_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20100101,20070101,Procédure décentralisée, TEVA SANTE,18.14
1970_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20130101,20070101,Procédure nationale, LABORATOIRES ALTER,42.31
